item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
4932.YDL229W	4932.YER190W	catalysis		t	t	188
4932.YDL229W	4932.YER190W	binding		f	t	188
4932.YDL229W	4932.YER190W	reaction		t	t	188
4932.YDR457W	4932.YNL031C	reaction		t	f	903
4932.YDR457W	4932.YNL031C	catalysis		t	t	903
4932.YDR457W	4932.YNL031C	binding		f	f	903
4932.YGR231C	4932.YNL055C	binding		f	t	183
4932.YKR081C	4932.YLR276C	binding		f	t	868
4932.YER111C	4932.YLR182W	expression		t	f	549
4932.YER111C	4932.YLR182W	binding		f	t	900
4932.YER111C	4932.YLR182W	activation	activation	t	f	549
4932.YBL038W	4932.YKL170W	reaction		t	t	351
4932.YBL038W	4932.YKL170W	catalysis		t	t	351
4932.YBL038W	4932.YKL170W	binding		f	f	351
4932.YKR090W	4932.YML059C	activation	activation	t	f	188
4932.YKR090W	4932.YML059C	inhibition	inhibition	t	f	188
4932.YDR118W	4932.YPR119W	reaction		t	f	453
4932.YDR118W	4932.YPR119W	binding		f	t	453
4932.YDR118W	4932.YPR119W	inhibition	inhibition	f	f	885
4932.YDR118W	4932.YPR119W	catalysis		t	f	453
4932.YDR118W	4932.YPR119W	ptmod		f	f	885
4932.YLR340W	4932.YMR143W	binding		f	f	961
4932.YLR340W	4932.YMR143W	catalysis		t	f	961
4932.YLR340W	4932.YMR143W	reaction		f	f	961
4932.YDL058W	4932.YHL031C	binding		f	f	787
4932.YDL058W	4932.YHL031C	reaction		t	f	762
4932.YGR246C	4932.YOR110W	binding		f	t	900
4932.YMR042W	4932.YPL116W	expression	inhibition	t	f	187
4932.YMR042W	4932.YPL116W	binding		f	t	201
4932.YMR042W	4932.YPL116W	activation	activation	t	f	187
4932.YDL083C	4932.YHR021C	binding		f	t	570
4932.YDL083C	4932.YHR021C	reaction		f	f	570
4932.YDL083C	4932.YHR021C	catalysis		t	f	570
4932.YHR148W	4932.YML026C	catalysis		t	f	226
4932.YHR148W	4932.YML026C	binding		f	t	226
4932.YHR148W	4932.YML026C	reaction		t	f	226
4932.YCR065W	4932.YNL021W	expression		t	f	181
4932.YCR065W	4932.YNL021W	binding		f	t	187
4932.YCR065W	4932.YNL021W	activation	activation	t	f	181
4932.YOL041C	4932.YOL077C	binding		f	t	868
4932.YDL188C	4932.YDR153C	activation	activation	t	t	187
4932.YBR160W	4932.YCR027C	reaction		t	t	187
4932.YBR160W	4932.YCR027C	binding		f	t	188
4932.YBR160W	4932.YCR027C	activation	activation	t	f	187
4932.YBR160W	4932.YCR027C	ptmod		t	t	163
4932.YGL103W	4932.YKL009W	binding		f	t	345
4932.YGL103W	4932.YKL009W	reaction		f	f	345
4932.YGL103W	4932.YKL009W	catalysis		t	f	345
4932.YBR136W	4932.YLR340W	reaction		t	t	215
4932.YBR136W	4932.YLR340W	catalysis		t	f	215
4932.YBR136W	4932.YLR340W	binding		f	f	215
4932.YGR158C	4932.YHR148W	catalysis		t	t	203
4932.YER101C	4932.YGL238W	binding		f	t	183
4932.YER101C	4932.YGL238W	activation	activation	t	f	279
4932.YDL047W	4932.YNL053W	activation	activation	f	f	169
4932.YDL047W	4932.YNL053W	binding		f	f	169
4932.YJR066W	4932.YOR212W	binding		f	t	228
4932.YJR066W	4932.YOR212W	activation	activation	f	f	237
4932.YER047C	4932.YGL098W	catalysis		t	t	175
4932.YER047C	4932.YGL098W	binding		f	f	175
4932.YER047C	4932.YGL098W	reaction		t	t	175
4932.YDR472W	4932.YOR115C	reaction		t	t	936
4932.YDR472W	4932.YOR115C	catalysis		t	t	936
4932.YDR472W	4932.YOR115C	binding		f	t	936
4932.YBR234C	4932.YLR182W	activation	activation	t	t	154
4932.YBR234C	4932.YLR182W	reaction		t	f	154
4932.YBR234C	4932.YLR182W	catalysis		t	f	154
4932.YBR084C-A	4932.YML063W	reaction		t	t	955
4932.YBR084C-A	4932.YML063W	catalysis		t	f	955
4932.YBR084C-A	4932.YML063W	binding		f	f	955
4932.YGL013C	4932.YHR064C	binding		f	f	577
4932.YDR381W	4932.YIL177C	binding		f	f	200
4932.YDR381W	4932.YIL177C	reaction		t	f	197
4932.YDR381W	4932.YIL177C	catalysis		t	f	196
4932.YAL030W	4932.YMR183C	binding		f	t	790
4932.YAL030W	4932.YMR183C	activation	activation	f	f	915
4932.YAL030W	4932.YMR183C	reaction		f	f	502
4932.YAL030W	4932.YMR183C	catalysis		t	f	534
4932.YKL197C	4932.YOR117W	binding		f	t	175
4932.YKL161C	4932.YOL113W	activation	activation	t	f	187
4932.YKL161C	4932.YOL113W	catalysis		t	f	225
4932.YKL161C	4932.YOL113W	ptmod		t	f	181
4932.YLR061W	4932.YNL137C	reaction		t	t	286
4932.YLR061W	4932.YNL137C	binding		f	f	286
4932.YLR061W	4932.YNL137C	catalysis		t	t	286
4932.YBR146W	4932.YFR031C-A	reaction		t	t	267
4932.YBR146W	4932.YFR031C-A	catalysis		t	f	267
4932.YBR146W	4932.YFR031C-A	binding		f	f	262
4932.YFL003C	4932.YMR190C	reaction		f	f	294
4932.YFL003C	4932.YMR190C	binding		f	t	294
4932.YER131W	4932.YNL177C	reaction		t	t	345
4932.YER131W	4932.YNL177C	catalysis		t	f	345
4932.YER131W	4932.YNL177C	binding		f	f	345
4932.YBR212W	4932.YDR385W	binding		f	f	230
4932.YBR212W	4932.YDR385W	catalysis		t	t	240
4932.YBR212W	4932.YDR385W	reaction		t	t	240
4932.YLR216C	4932.YOR353C	reaction		t	t	200
4932.YLR216C	4932.YOR353C	catalysis		t	f	200
4932.YLR216C	4932.YOR353C	binding		f	t	200
4932.YLR216C	4932.YOR353C	expression	inhibition	t	t	181
4932.YBR146W	4932.YEL054C	binding		f	f	262
4932.YBR146W	4932.YEL054C	catalysis		t	t	267
4932.YBR146W	4932.YEL054C	reaction		t	t	267
4932.YIL113W	4932.YMR036C	ptmod		t	t	181
4932.YHL020C	4932.YJL153C	expression	inhibition	t	t	416
4932.YKR094C	4932.YML025C	reaction		t	t	345
4932.YKR094C	4932.YML025C	catalysis		t	t	345
4932.YKR094C	4932.YML025C	binding		f	t	345
4932.YHL019C	4932.YNL084C	reaction		t	t	299
4932.YHL019C	4932.YNL084C	catalysis		t	f	299
4932.YHL019C	4932.YNL084C	binding		f	f	299
4932.YHL019C	4932.YNL084C	inhibition	inhibition	t	f	299
4932.YHR158C	4932.YPR179C	binding		f	t	287
4932.YKL173W	4932.YLR143W	binding		f	f	207
4932.YKL173W	4932.YLR143W	catalysis		t	f	394
4932.YEL060C	4932.YLR170C	reaction		t	t	900
4932.YEL060C	4932.YLR170C	binding		f	f	900
4932.YDR311W	4932.YPL031C	binding		f	f	900
4932.YBR182C	4932.YDR054C	binding		f	f	155
4932.YBR182C	4932.YDR054C	activation	activation	t	f	187
4932.YPL131W	4932.YPR088C	reaction		t	t	603
4932.YPL131W	4932.YPR088C	binding		f	f	787
4932.YDR092W	4932.YGR044C	catalysis		t	t	185
4932.YDR092W	4932.YGR044C	binding		f	f	187
4932.YDR092W	4932.YGR044C	reaction		f	f	188
4932.YDR092W	4932.YGR044C	expression		t	f	163
4932.YOL034W	4932.YPL106C	reaction		f	f	151
4932.YOL034W	4932.YPL106C	binding		f	t	151
4932.YNR041C	4932.YPL063W	binding		f	t	904
4932.YNR041C	4932.YPL063W	reaction		f	f	900
4932.YNR041C	4932.YPL063W	catalysis		t	f	904
4932.YAL032C	4932.YKL078W	reaction		t	t	187
4932.YAL032C	4932.YKL078W	catalysis		t	f	187
4932.YAL032C	4932.YKL078W	binding		f	f	187
4932.YJL014W	4932.YPL213W	binding		f	f	185
4932.YJL014W	4932.YPL213W	activation	activation	f	f	188
4932.YJL014W	4932.YPL213W	ptmod		t	f	156
4932.YGR019W	4932.YJL060W	binding		f	f	208
4932.YDL070W	4932.YOR341W	binding		f	f	203
4932.YDL070W	4932.YOR341W	activation	activation	t	t	187
4932.YDL070W	4932.YOR341W	catalysis		t	t	202
4932.YDL070W	4932.YOR341W	reaction		t	t	203
4932.YER190W	4932.YLR116W	reaction		t	f	156
4932.YER190W	4932.YLR116W	binding		f	t	156
4932.YER190W	4932.YLR116W	catalysis		t	f	156
4932.YDR418W	4932.YML063W	binding		f	t	941
4932.YDR418W	4932.YML063W	catalysis		t	f	573
4932.YDR418W	4932.YML063W	reaction		t	t	573
4932.YJR006W	4932.YPR175W	catalysis		t	f	603
4932.YJR006W	4932.YPR175W	binding		f	t	969
4932.YJR006W	4932.YPR175W	reaction		t	t	603
4932.YGR091W	4932.YML078W	reaction		t	t	165
4932.YGR091W	4932.YML078W	binding		f	t	165
4932.YKL194C	4932.YNL252C	catalysis		t	f	631
4932.YKL194C	4932.YNL252C	binding		f	t	631
4932.YKL194C	4932.YNL252C	reaction		t	t	631
4932.YKR031C	4932.YNL137C	binding		f	t	150
4932.YDL214C	4932.YGR133W	activation	activation	t	t	188
4932.YJR059W	4932.YMR199W	expression		t	t	150
4932.YJR059W	4932.YMR199W	binding		f	t	185
4932.YJR059W	4932.YMR199W	activation	activation	t	f	183
4932.YER040W	4932.YPL165C	binding		f	f	150
4932.YER040W	4932.YPL165C	expression	inhibition	t	f	156
4932.YER040W	4932.YPL165C	ptmod		t	f	156
4932.YDR385W	4932.YGL189C	reaction		t	t	172
4932.YFR028C	4932.YLR229C	expression		t	f	161
4932.YFR028C	4932.YLR229C	activation	activation	t	t	183
4932.YGL254W	4932.YNL307C	activation	activation	t	t	181
4932.YGL254W	4932.YNL307C	expression	inhibition	t	t	181
4932.YGL254W	4932.YNL307C	catalysis		t	f	188
4932.YGL254W	4932.YNL307C	binding		f	f	153
4932.YGL254W	4932.YNL307C	ptmod		t	f	181
4932.YDL029W	4932.YPL216W	reaction		t	f	188
4932.YDL029W	4932.YPL216W	binding		f	t	188
4932.YHR147C	4932.YLR069C	reaction		t	t	188
4932.YGR109C	4932.YOL128C	binding		f	f	185
4932.YGR109C	4932.YOL128C	activation	activation	t	t	183
4932.YGR109C	4932.YOL128C	expression		t	f	150
4932.YJR009C	4932.YOL163W	binding		f	t	150
4932.YML024W	4932.YMR242C	catalysis		t	f	573
4932.YML024W	4932.YMR242C	binding		f	t	570
4932.YML024W	4932.YMR242C	reaction		t	t	573
4932.YDR500C	4932.YJR094W-A	reaction		t	f	573
4932.YDR500C	4932.YJR094W-A	catalysis		t	t	573
4932.YDR500C	4932.YJR094W-A	binding		f	t	573
4932.YER013W	4932.YKR002W	catalysis		t	t	250
4932.YER013W	4932.YKR002W	binding		f	f	250
4932.YER013W	4932.YKR002W	reaction		t	t	250
4932.YER148W	4932.YGL163C	binding		f	f	200
4932.YER148W	4932.YGL163C	activation	activation	t	f	200
4932.YER148W	4932.YGL163C	reaction		t	t	200
4932.YGL031C	4932.YHR010W	binding		f	t	563
4932.YGL031C	4932.YHR010W	reaction		f	f	563
4932.YGL031C	4932.YHR010W	catalysis		t	f	563
4932.YGR027C	4932.YLR167W	catalysis		t	f	961
4932.YGR027C	4932.YLR167W	reaction		t	f	961
4932.YGR027C	4932.YLR167W	binding		f	t	961
4932.YKR084C	4932.YPR102C	catalysis		t	t	199
4932.YKR084C	4932.YPR102C	binding		f	f	199
4932.YKR084C	4932.YPR102C	reaction		t	t	199
4932.YBL105C	4932.YPR013C	ptmod		t	t	171
4932.YBL105C	4932.YPR013C	expression		t	f	151
4932.YBL105C	4932.YPR013C	activation	activation	t	t	183
4932.YDR432W	4932.YHR218W	binding		f	t	188
4932.YDR432W	4932.YHR218W	activation	activation	f	f	188
4932.YDR432W	4932.YHR218W	inhibition	inhibition	t	t	183
4932.YDR432W	4932.YHR218W	catalysis		t	f	188
4932.YDR432W	4932.YHR218W	reaction		t	t	188
4932.YBL016W	4932.YHR079C	catalysis		t	f	188
4932.YBL016W	4932.YHR079C	binding		f	t	188
4932.YBL016W	4932.YHR079C	activation	activation	t	f	188
4932.YBL016W	4932.YHR079C	ptmod		t	f	183
4932.YBL016W	4932.YHR079C	expression	inhibition	t	f	155
4932.YBL016W	4932.YHR079C	inhibition	inhibition	t	t	183
4932.YBL016W	4932.YHR079C	reaction		t	f	188
4932.YER165W	4932.YPL178W	reaction		f	f	905
4932.YER165W	4932.YPL178W	binding		f	f	905
4932.YER165W	4932.YPL178W	catalysis		t	t	905
4932.YBL092W	4932.YER056C-A	reaction		t	t	630
4932.YBL092W	4932.YER056C-A	binding		f	t	630
4932.YBL092W	4932.YER056C-A	catalysis		t	f	630
4932.YER020W	4932.YLR131C	binding		f	t	151
4932.YER020W	4932.YLR131C	activation	activation	t	t	183
4932.YER020W	4932.YLR131C	expression		t	f	156
4932.YLR419W	4932.YMR229C	binding		f	t	189
4932.YHR030C	4932.YIL113W	reaction		f	f	189
4932.YHR030C	4932.YIL113W	catalysis		t	t	189
4932.YHR030C	4932.YIL113W	activation	activation	t	t	187
4932.YHR030C	4932.YIL113W	binding		f	f	682
4932.YHR030C	4932.YIL113W	ptmod		t	t	187
4932.YHR030C	4932.YIL113W	inhibition	inhibition	f	t	931
4932.YHR030C	4932.YIL113W	expression		t	t	188
4932.YGR040W	4932.YJL057C	reaction		f	f	188
4932.YGR040W	4932.YJL057C	binding		f	t	189
4932.YGR040W	4932.YJL057C	ptmod		t	t	181
4932.YGR040W	4932.YJL057C	catalysis		t	f	188
4932.YDR139C	4932.YKR098C	reaction		f	f	206
4932.YDR139C	4932.YKR098C	binding		f	f	206
4932.YDR139C	4932.YKR098C	catalysis		t	t	206
4932.YGL216W	4932.YLR210W	binding		f	f	187
4932.YGL216W	4932.YLR210W	catalysis		t	f	208
4932.YGL216W	4932.YLR210W	ptmod		t	f	171
4932.YEL050C	4932.YPL183W-A	binding		f	f	767
4932.YEL050C	4932.YPL183W-A	catalysis		t	t	767
4932.YEL050C	4932.YPL183W-A	reaction		t	t	767
4932.YBR146W	4932.YER126C	binding		f	t	262
4932.YBR146W	4932.YER126C	reaction		f	f	262
4932.YBR146W	4932.YER126C	catalysis		t	f	262
4932.YLR287C-A	4932.YMR276W	binding		f	f	226
4932.YLR287C-A	4932.YMR276W	catalysis		t	t	227
4932.YLR287C-A	4932.YMR276W	reaction		t	t	227
4932.YJL225C	4932.YNR011C	reaction		t	t	175
4932.YJL225C	4932.YNR011C	binding		f	t	175
4932.YJL225C	4932.YNR011C	catalysis		t	f	175
4932.YBR251W	4932.YLR439W	reaction		t	f	709
4932.YBR251W	4932.YLR439W	binding		f	t	709
4932.YBR251W	4932.YLR439W	catalysis		t	f	709
4932.YBL003C	4932.YLR086W	activation	activation	t	f	211
4932.YBL003C	4932.YLR086W	binding		f	f	211
4932.YBL003C	4932.YLR086W	reaction		f	f	211
4932.YBL003C	4932.YLR086W	catalysis		t	t	211
4932.YGL189C	4932.YPL220W	reaction		t	t	573
4932.YGL189C	4932.YPL220W	binding		f	t	573
4932.YGL189C	4932.YPL220W	catalysis		t	t	573
4932.YEL032W	4932.YNL261W	binding		f	t	994
4932.YEL032W	4932.YNL261W	reaction		t	t	975
4932.YGL210W	4932.YGL216W	activation	activation	t	f	181
4932.YGL210W	4932.YGL216W	reaction		t	f	188
4932.YGL210W	4932.YGL216W	binding		f	t	188
4932.YGL210W	4932.YGL216W	catalysis		t	f	188
4932.YBL038W	4932.YJR094W-A	reaction		t	t	434
4932.YBL038W	4932.YJR094W-A	catalysis		t	f	434
4932.YBL038W	4932.YJR094W-A	binding		f	f	434
4932.YDR177W	4932.YDR328C	reaction		f	f	596
4932.YDR177W	4932.YDR328C	catalysis		t	f	596
4932.YDR177W	4932.YDR328C	binding		f	f	596
4932.YMR167W	4932.YPL008W	activation	activation	f	f	284
4932.YMR167W	4932.YPL008W	binding		f	f	187
4932.YDL079C	4932.YNL053W	activation	activation	t	f	181
4932.YDL079C	4932.YNL053W	expression		t	t	161
4932.YDL079C	4932.YNL053W	binding		f	f	183
4932.YDL079C	4932.YNL053W	ptmod		t	f	183
4932.YFL016C	4932.YHR206W	activation	activation	t	f	195
4932.YFL016C	4932.YHR206W	binding		f	f	195
4932.YFL016C	4932.YHR206W	reaction		t	f	195
4932.YFL016C	4932.YHR206W	catalysis		t	f	195
4932.YFR005C	4932.YKL193C	reaction		t	t	159
4932.YFR005C	4932.YKL193C	binding		f	t	159
4932.YDL132W	4932.YMR199W	inhibition	inhibition	f	f	812
4932.YDL132W	4932.YMR199W	ptmod		f	f	812
4932.YGR043C	4932.YPR074C	binding		f	f	222
4932.YPL204W	4932.YPR181C	binding		f	f	674
4932.YPL204W	4932.YPR181C	catalysis		t	t	177
4932.YBL101C	4932.YBR034C	binding		f	t	163
4932.YOR267C	4932.YPL153C	ptmod		t	t	188
4932.YOR267C	4932.YPL153C	binding		f	f	323
4932.YKL135C	4932.YOR233W	activation	activation	t	t	187
4932.YKL135C	4932.YOR233W	binding		f	f	188
4932.YBR123C	4932.YBR154C	binding		f	f	904
4932.YBR123C	4932.YBR154C	reaction		t	f	904
4932.YKR059W	4932.YPL106C	reaction		t	t	188
4932.YKR059W	4932.YPL106C	catalysis		t	f	188
4932.YKR059W	4932.YPL106C	binding		f	f	188
4932.YLL045C	4932.YLR009W	reaction		t	t	220
4932.YLL045C	4932.YLR009W	catalysis		t	f	220
4932.YLL045C	4932.YLR009W	binding		f	t	220
4932.YLR340W	4932.YMR230W	reaction		t	t	630
4932.YLR340W	4932.YMR230W	catalysis		t	t	630
4932.YLR340W	4932.YMR230W	binding		f	t	630
4932.YAL032C	4932.YPR182W	reaction		t	t	755
4932.YAL032C	4932.YPR182W	binding		f	f	755
4932.YAL032C	4932.YPR182W	catalysis		t	t	755
4932.YLR259C	4932.YOR196C	binding		f	t	187
4932.YAL017W	4932.YBL111C	activation	activation	t	t	187
4932.YAL017W	4932.YBL111C	binding		f	f	150
4932.YDR139C	4932.YOL128C	binding		f	t	188
4932.YDR139C	4932.YOL128C	reaction		f	f	188
4932.YDR139C	4932.YOL128C	catalysis		t	f	188
4932.YDR418W	4932.YJL189W	reaction		t	t	635
4932.YDR418W	4932.YJL189W	catalysis		t	f	635
4932.YDR418W	4932.YJL189W	binding		f	f	635
4932.YGR233C	4932.YOR373W	activation	activation	t	f	153
4932.YGR233C	4932.YOR373W	ptmod		t	f	173
4932.YGR233C	4932.YOR373W	catalysis		t	f	173
4932.YGR233C	4932.YOR373W	binding		f	f	173
4932.YGR233C	4932.YOR373W	expression		t	t	153
4932.YGR233C	4932.YOR373W	reaction		t	f	173
4932.YLR438C-A	4932.YMR268C	binding		f	f	868
4932.YJL138C	4932.YKL145W	binding		f	t	185
4932.YJL138C	4932.YKL145W	reaction		f	f	185
4932.YMR017W	4932.YPL232W	reaction		t	t	583
4932.YMR017W	4932.YPL232W	catalysis		t	f	605
4932.YMR017W	4932.YPL232W	binding		f	t	960
4932.YDR382W	4932.YLR075W	reaction		t	t	961
4932.YDR382W	4932.YLR075W	binding		f	t	961
4932.YDR382W	4932.YLR075W	catalysis		t	f	961
4932.YDR311W	4932.YOR210W	binding		f	f	900
4932.YDR311W	4932.YOR210W	catalysis		t	t	900
4932.YDR311W	4932.YOR210W	reaction		t	t	900
4932.YJL005W	4932.YLR077W	catalysis		t	f	202
4932.YJL005W	4932.YLR077W	reaction		t	f	202
4932.YBR136W	4932.YGR233C	expression		t	t	165
4932.YBR136W	4932.YGR233C	catalysis		t	t	420
4932.YBR136W	4932.YGR233C	binding		f	t	420
4932.YBR136W	4932.YGR233C	activation	activation	t	f	183
4932.YBR136W	4932.YGR233C	reaction		t	f	420
4932.YBR136W	4932.YGR233C	ptmod		t	t	161
4932.YKR099W	4932.YNL330C	inhibition	inhibition	t	f	211
4932.YKR099W	4932.YNL330C	binding		f	t	222
4932.YKR099W	4932.YNL330C	reaction		t	t	187
4932.YGL252C	4932.YLR291C	binding		f	t	191
4932.YMR060C	4932.YNL131W	binding		f	f	907
4932.YKL180W	4932.YOL114C	reaction		t	t	351
4932.YKL180W	4932.YOL114C	catalysis		t	f	349
4932.YKL180W	4932.YOL114C	binding		f	f	351
4932.YBR234C	4932.YCR011C	activation	activation	t	t	167
4932.YBR234C	4932.YCR011C	binding		f	f	167
4932.YBR160W	4932.YPL110C	inhibition	inhibition	f	f	237
4932.YBR160W	4932.YPL110C	binding		f	t	221
4932.YBR160W	4932.YPL110C	activation	activation	t	f	185
4932.YBR160W	4932.YPL110C	ptmod		t	f	181
4932.YBR160W	4932.YPL110C	reaction		t	t	187
4932.YNL217W	4932.YOR090C	binding		f	f	155
4932.YLL038C	4932.YLR240W	binding		f	f	157
4932.YLL038C	4932.YLR240W	reaction		t	f	157
4932.YJL225C	4932.YNL067W	reaction		t	t	154
4932.YJL225C	4932.YNL067W	catalysis		t	f	154
4932.YJL225C	4932.YNL067W	binding		f	f	154
4932.YFL029C	4932.YPR120C	binding		f	t	229
4932.YFL029C	4932.YPR120C	activation	activation	t	t	183
4932.YFL029C	4932.YPR120C	catalysis		t	f	228
4932.YFL029C	4932.YPR120C	ptmod		f	f	232
4932.YFL029C	4932.YPR120C	inhibition	inhibition	t	t	192
4932.YFL029C	4932.YPR120C	expression	inhibition	t	t	181
4932.YFL029C	4932.YPR120C	reaction		t	f	229
4932.YBL003C	4932.YLR115W	activation	activation	t	t	187
4932.YBL003C	4932.YLR115W	catalysis		t	f	225
4932.YBL003C	4932.YLR115W	binding		f	f	225
4932.YBL003C	4932.YLR115W	reaction		f	f	225
4932.YDR460W	4932.YNL289W	binding		f	t	720
4932.YDR309C	4932.YML109W	binding		f	t	301
4932.YBR023C	4932.YPL150W	activation	activation	t	f	185
4932.YBR023C	4932.YPL150W	expression		t	f	183
4932.YIL126W	4932.YML081W	reaction		t	t	183
4932.YIL126W	4932.YML081W	inhibition	inhibition	t	f	173
4932.YIL126W	4932.YML081W	binding		f	t	188
4932.YIL126W	4932.YML081W	activation	activation	t	t	173
4932.YBR164C	4932.YDR043C	binding		f	t	175
4932.YBR164C	4932.YDR043C	activation	activation	t	f	163
4932.YBR164C	4932.YDR043C	expression	inhibition	t	f	165
4932.YGR091W	4932.YHR065C	binding		f	t	475
4932.YDR139C	4932.YLL024C	reaction		t	t	155
4932.YDR139C	4932.YLL024C	binding		f	t	155
4932.YDR139C	4932.YLL024C	catalysis		t	f	155
4932.YBR264C	4932.YOL112W	catalysis		t	t	188
4932.YBR264C	4932.YOL112W	binding		f	t	188
4932.YBR264C	4932.YOL112W	activation	activation	t	f	187
4932.YBR264C	4932.YOL112W	reaction		t	t	188
4932.YGL210W	4932.YOR326W	activation	activation	t	t	183
4932.YGL210W	4932.YOR326W	reaction		f	f	188
4932.YGL210W	4932.YOR326W	catalysis		t	f	188
4932.YGL210W	4932.YOR326W	binding		f	f	569
4932.YGL210W	4932.YOR326W	ptmod		t	t	171
4932.YGL210W	4932.YOR326W	expression		t	t	151
4932.YLR325C	4932.YNR037C	reaction		t	t	542
4932.YLR325C	4932.YNR037C	binding		f	f	542
4932.YLR325C	4932.YNR037C	catalysis		t	t	542
4932.YFL066C	4932.YOL111C	reaction		t	t	154
4932.YFL066C	4932.YOL111C	catalysis		t	f	154
4932.YFL066C	4932.YOL111C	binding		f	f	154
4932.YGR027C	4932.YOL120C	catalysis		t	t	955
4932.YGR027C	4932.YOL120C	binding		f	f	955
4932.YGR027C	4932.YOL120C	reaction		t	t	955
4932.YGL103W	4932.YLL039C	reaction		t	t	481
4932.YGL103W	4932.YLL039C	catalysis		t	f	481
4932.YGL103W	4932.YLL039C	binding		f	f	481
4932.YDL047W	4932.YGL003C	activation	activation	f	f	215
4932.YDL047W	4932.YGL003C	ptmod		f	f	215
4932.YDL047W	4932.YGL003C	binding		f	f	309
4932.YDL047W	4932.YGL003C	catalysis		t	t	309
4932.YDL047W	4932.YGL003C	reaction		t	t	309
4932.YJR040W	4932.YOR136W	binding		f	t	187
4932.YML078W	4932.YOR185C	activation	activation	t	t	222
4932.YML078W	4932.YOR185C	catalysis		t	t	565
4932.YGL106W	4932.YGR133W	reaction		t	t	161
4932.YGL106W	4932.YGR133W	ptmod		t	f	161
4932.YER016W	4932.YPL155C	activation	activation	t	f	588
4932.YER016W	4932.YPL155C	binding		f	t	588
4932.YER016W	4932.YPL155C	catalysis		t	f	588
4932.YER016W	4932.YPL155C	reaction		t	t	588
4932.YMR165C	4932.YOL021C	binding		f	t	187
4932.YBR125C	4932.YKL171W	reaction		t	f	188
4932.YBR125C	4932.YKL171W	catalysis		t	f	188
4932.YBR125C	4932.YKL171W	binding		f	t	188
4932.YBR125C	4932.YKL171W	activation	activation	f	f	188
4932.YBR125C	4932.YKL171W	ptmod		t	t	185
4932.YBR125C	4932.YKL171W	inhibition	inhibition	f	t	222
4932.YBR136W	4932.YDL192W	binding		f	t	188
4932.YBR136W	4932.YDL192W	activation	activation	t	t	185
4932.YBR136W	4932.YDL192W	reaction		t	f	188
4932.YBR136W	4932.YDL192W	ptmod		t	t	159
4932.YBR136W	4932.YDL192W	catalysis		t	f	188
4932.YBR136W	4932.YDL192W	expression		t	t	161
4932.YFR014C	4932.YNL027W	activation	activation	t	f	187
4932.YFL039C	4932.YGL163C	reaction		t	t	188
4932.YFL039C	4932.YGL163C	binding		f	t	188
4932.YDL061C	4932.YDR418W	binding		f	f	573
4932.YDL061C	4932.YDR418W	catalysis		t	t	573
4932.YDL061C	4932.YDR418W	reaction		t	t	573
4932.YLR369W	4932.YOR353C	binding		f	t	156
4932.YLR369W	4932.YOR353C	activation	activation	f	f	156
4932.YLR369W	4932.YOR353C	expression	inhibition	t	f	156
4932.YLR369W	4932.YOR353C	catalysis		t	f	156
4932.YLR369W	4932.YOR353C	reaction		t	t	156
4932.YGL200C	4932.YLR268W	reaction		t	t	907
4932.YGL200C	4932.YLR268W	catalysis		t	f	907
4932.YGL200C	4932.YLR268W	binding		f	f	907
4932.YDL079C	4932.YFR028C	ptmod		t	f	161
4932.YDL079C	4932.YFR028C	expression		t	t	161
4932.YDL079C	4932.YFR028C	binding		f	t	183
4932.YDL079C	4932.YFR028C	activation	activation	t	f	181
4932.YKR094C	4932.YLR005W	reaction		t	f	900
4932.YKR094C	4932.YLR005W	catalysis		t	t	900
4932.YKR094C	4932.YLR005W	binding		f	f	900
4932.YDR394W	4932.YIL112W	binding		f	t	188
4932.YDR394W	4932.YIL112W	catalysis		t	t	463
4932.YGL003C	4932.YOR339C	binding		f	t	634
4932.YGL003C	4932.YOR339C	catalysis		t	t	634
4932.YGL003C	4932.YOR339C	reaction		t	t	634
4932.YOR236W	4932.YPR015C	expression		t	f	161
4932.YOR236W	4932.YPR015C	activation	activation	t	f	187
4932.YGL209W	4932.YLR284C	inhibition	inhibition	t	t	181
4932.YDL246C	4932.YMR169C	binding		f	t	189
4932.YDL136W	4932.YJR145C	catalysis		t	f	573
4932.YDL136W	4932.YJR145C	binding		f	t	570
4932.YDL136W	4932.YJR145C	reaction		t	f	573
4932.YGR027C	4932.YMR146C	reaction		t	t	961
4932.YGR027C	4932.YMR146C	binding		f	f	961
4932.YDR096W	4932.YPR052C	expression		t	f	161
4932.YDR096W	4932.YPR052C	binding		f	t	183
4932.YHR216W	4932.YPL175W	inhibition	inhibition	f	t	189
4932.YHR216W	4932.YPL175W	ptmod		f	f	189
4932.YAL021C	4932.YPR186C	reaction		t	t	167
4932.YAL021C	4932.YPR186C	binding		f	t	173
4932.YAL021C	4932.YPR186C	activation	activation	t	f	161
4932.YAL021C	4932.YPR186C	catalysis		t	f	167
4932.YGR281W	4932.YML059C	binding		f	t	187
4932.YAL017W	4932.YPL280W	expression		t	f	169
4932.YBL016W	4932.YJR032W	activation	activation	t	t	187
4932.YBL016W	4932.YJR032W	binding		f	f	175
4932.YDL136W	4932.YMR124W	binding		f	t	181
4932.YGL076C	4932.YLR466W	binding		f	t	188
4932.YGL076C	4932.YLR466W	catalysis		t	f	188
