item_id_a	item_id_b	mode	action	is_directional	a_is_acting	score
4932.YLR192C	4932.YMR146C	reaction		t	f	394
4932.YGR270W	4932.YOR039W	binding		f	f	396
4932.YBR264C	4932.YOR353C	ptmod		t	f	163
4932.YBR264C	4932.YOR353C	binding		f	t	161
4932.YLR264W	4932.YMR194W	catalysis		t	f	570
4932.YLR264W	4932.YMR194W	binding		f	t	570
4932.YLR264W	4932.YMR194W	reaction		f	f	570
4932.YDL079C	4932.YKR001C	inhibition	inhibition	t	f	183
4932.YDL079C	4932.YKR001C	activation	activation	t	t	183
4932.YDL079C	4932.YKR001C	expression		t	f	167
4932.YDL079C	4932.YKR001C	binding		f	f	188
4932.YDL079C	4932.YKR001C	reaction		t	t	183
4932.YDL079C	4932.YKR001C	ptmod		t	t	185
4932.YJR048W	4932.YNL253W	reaction		t	f	473
4932.YJR048W	4932.YNL253W	catalysis		t	t	473
4932.YJR048W	4932.YNL253W	binding		f	t	473
4932.YJR048W	4932.YNL253W	activation	activation	t	t	209
4932.YBL021C	4932.YJR119C	reaction		f	f	167
4932.YBL021C	4932.YJR119C	catalysis		t	t	167
4932.YBL021C	4932.YJR119C	binding		f	t	167
4932.YBL021C	4932.YJR119C	activation	activation	t	f	167
4932.YOR116C	4932.YPL216W	reaction		f	f	203
4932.YOR116C	4932.YPL216W	binding		f	f	203
4932.YOR116C	4932.YPL216W	activation	activation	t	f	187
4932.YOR116C	4932.YPL216W	catalysis		t	t	203
4932.YFR032C-A	4932.YLL039C	reaction		t	f	284
4932.YFR032C-A	4932.YLL039C	binding		f	f	284
4932.YFR032C-A	4932.YLL039C	catalysis		t	t	284
4932.YML073C	4932.YOR312C	reaction		t	t	573
4932.YML073C	4932.YOR312C	catalysis		t	f	573
4932.YML073C	4932.YOR312C	binding		f	f	941
4932.YER025W	4932.YOL139C	binding		f	f	936
4932.YER025W	4932.YOL139C	reaction		t	f	936
4932.YAL005C	4932.YJL130C	binding		f	f	654
4932.YJL105W	4932.YOR341W	catalysis		t	t	187
4932.YJL105W	4932.YOR341W	binding		f	f	187
4932.YJL105W	4932.YOR341W	reaction		t	t	187
4932.YDL014W	4932.YER164W	binding		f	f	285
4932.YDR099W	4932.YNL006W	reaction		t	t	327
4932.YDR099W	4932.YNL006W	catalysis		t	t	327
4932.YDR099W	4932.YNL006W	binding		f	f	327
4932.YBL064C	4932.YLR043C	catalysis		t	t	195
4932.YBL064C	4932.YLR043C	binding		f	t	183
4932.YLL048C	4932.YNL275W	binding		f	f	158
4932.YKL161C	4932.YMR182C	inhibition	inhibition	f	f	188
4932.YKL161C	4932.YMR182C	expression		t	t	167
4932.YKL161C	4932.YMR182C	activation	activation	t	t	183
4932.YKL161C	4932.YMR182C	binding		f	f	171
4932.YKL161C	4932.YMR182C	ptmod		t	f	153
4932.YLR167W	4932.YPR186C	reaction		f	f	150
4932.YLR167W	4932.YPR186C	catalysis		t	t	150
4932.YLR167W	4932.YPR186C	binding		f	t	150
4932.YLR167W	4932.YPR186C	activation	activation	t	f	150
4932.YDL191W	4932.YNL067W	reaction		t	t	573
4932.YDL191W	4932.YNL067W	catalysis		t	t	573
4932.YDL191W	4932.YNL067W	binding		f	f	570
4932.YEL037C	4932.YPL074W	reaction		t	t	189
4932.YEL037C	4932.YPL074W	binding		f	t	189
4932.YEL037C	4932.YPL074W	catalysis		t	f	189
4932.YGR214W	4932.YMR194W	catalysis		t	t	955
4932.YGR214W	4932.YMR194W	binding		f	f	955
4932.YGR214W	4932.YMR194W	reaction		t	t	955
4932.YMR158W	4932.YPR102C	reaction		t	t	262
4932.YMR158W	4932.YPR102C	catalysis		t	f	262
4932.YMR158W	4932.YPR102C	binding		f	f	262
4932.YLR069C	4932.YOR150W	reaction		t	t	635
4932.YLR069C	4932.YOR150W	catalysis		t	t	635
4932.YLR069C	4932.YOR150W	binding		f	f	635
4932.YCL004W	4932.YGL210W	activation	activation	t	f	187
4932.YCL004W	4932.YGL210W	expression		t	f	167
4932.YCL004W	4932.YGL210W	binding		f	f	187
4932.YBR186W	4932.YIL072W	ptmod		t	t	416
4932.YDL079C	4932.YDR099W	reaction		t	t	183
4932.YDL079C	4932.YDR099W	binding		f	f	188
4932.YDL079C	4932.YDR099W	activation	activation	t	t	188
4932.YDL079C	4932.YDR099W	catalysis		t	f	183
4932.YDL079C	4932.YDR099W	ptmod		t	t	183
4932.YDL079C	4932.YDR099W	inhibition	inhibition	t	f	183
4932.YDR293C	4932.YDR519W	binding		f	t	364
4932.YAL017W	4932.YOR396W	activation	activation	t	t	187
4932.YAL017W	4932.YOR396W	binding		f	t	150
4932.YGR133W	4932.YNL312W	activation	activation	t	f	188
4932.YGR133W	4932.YNL312W	catalysis		t	t	274
4932.YGR133W	4932.YNL312W	binding		f	f	274
4932.YGR133W	4932.YNL312W	reaction		t	f	274
4932.YCL004W	4932.YHR030C	activation	activation	t	t	188
4932.YCL004W	4932.YHR030C	ptmod		t	f	183
4932.YCL004W	4932.YHR030C	binding		f	f	181
4932.YBR118W	4932.YPL079W	catalysis		t	t	240
4932.YBR118W	4932.YPL079W	binding		f	f	258
4932.YBR118W	4932.YPL079W	reaction		t	t	258
4932.YFL021W	4932.YMR033W	binding		f	t	188
4932.YFL021W	4932.YMR033W	activation	activation	t	t	187
4932.YDL048C	4932.YOL128C	expression	inhibition	t	t	181
4932.YDL048C	4932.YOL128C	activation	activation	t	t	181
4932.YDL048C	4932.YOL128C	catalysis		t	f	188
4932.YDL048C	4932.YOL128C	binding		f	f	153
4932.YDL048C	4932.YOL128C	ptmod		t	f	181
4932.YEL026W	4932.YOR151C	reaction		t	t	321
4932.YEL026W	4932.YOR151C	catalysis		t	f	321
4932.YEL026W	4932.YOR151C	binding		f	f	321
4932.YER028C	4932.YJR065C	binding		f	f	188
4932.YER028C	4932.YJR065C	activation	activation	t	f	177
4932.YER028C	4932.YJR065C	expression	inhibition	t	t	152
4932.YDR244W	4932.YGR077C	binding		f	f	900
4932.YLR167W	4932.YNR006W	reaction		t	t	756
4932.YLR167W	4932.YNR006W	binding		f	f	756
4932.YLR167W	4932.YNR006W	catalysis		t	f	974
4932.YGL201C	4932.YLR305C	ptmod		t	f	167
4932.YGL201C	4932.YLR305C	catalysis		t	f	189
4932.YGL201C	4932.YLR305C	activation	activation	t	f	187
4932.YML063W	4932.YMR146C	reaction		t	t	956
4932.YML063W	4932.YMR146C	binding		f	f	956
4932.YIR008C	4932.YJR068W	binding		f	f	975
4932.YIR008C	4932.YJR068W	reaction		t	t	975
4932.YBR031W	4932.YHL033C	catalysis		t	f	570
4932.YBR031W	4932.YHL033C	binding		f	t	941
4932.YBR031W	4932.YHL033C	reaction		t	f	570
4932.YIL113W	4932.YPL031C	ptmod		t	t	185
4932.YIL113W	4932.YPL031C	binding		f	f	167
4932.YER130C	4932.YGR232W	expression	inhibition	t	t	165
4932.YER130C	4932.YGR232W	binding		f	f	181
4932.YER130C	4932.YGR232W	activation	activation	t	t	163
4932.YER130C	4932.YGR232W	catalysis		t	t	163
4932.YER130C	4932.YGR232W	reaction		f	f	163
4932.YER130C	4932.YGR232W	inhibition	inhibition	t	t	163
4932.YDL083C	4932.YDR041W	binding		f	f	345
4932.YDL083C	4932.YDR041W	catalysis		t	t	345
4932.YDL083C	4932.YDR041W	reaction		t	t	345
4932.YJR113C	4932.YOL040C	reaction		t	t	623
4932.YJR113C	4932.YOL040C	catalysis		t	f	623
4932.YJR113C	4932.YOL040C	binding		f	f	623
4932.YIL143C	4932.YPR025C	reaction		t	f	973
4932.YIL143C	4932.YPR025C	binding		f	t	973
4932.YIL143C	4932.YPR025C	catalysis		t	f	973
4932.YOL128C	4932.YPL240C	reaction		t	t	195
4932.YOL128C	4932.YPL240C	activation	activation	t	t	185
4932.YOL128C	4932.YPL240C	catalysis		t	f	195
4932.YOL128C	4932.YPL240C	binding		f	f	195
4932.YOL128C	4932.YPL240C	ptmod		t	t	175
4932.YBR146W	4932.YNL067W	binding		f	f	262
4932.YBR146W	4932.YNL067W	catalysis		t	t	262
4932.YBR146W	4932.YNL067W	reaction		t	t	262
4932.YMR104C	4932.YPL184C	binding		f	f	181
4932.YMR104C	4932.YPL184C	activation	activation	t	t	187
4932.YMR104C	4932.YPL184C	ptmod		f	f	224
4932.YMR104C	4932.YPL184C	catalysis		t	t	215
4932.YDR099W	4932.YPL203W	binding		f	t	211
4932.YDR099W	4932.YPL203W	activation	activation	t	f	188
4932.YDR099W	4932.YPL203W	reaction		f	f	211
4932.YDR099W	4932.YPL203W	catalysis		t	f	211
4932.YDR036C	4932.YDR337W	binding		f	f	868
4932.YBR119W	4932.YCL011C	binding		f	t	155
4932.YBR119W	4932.YCL011C	catalysis		t	f	155
4932.YBR119W	4932.YCL011C	reaction		f	f	155
4932.YER020W	4932.YJL056C	expression		t	f	156
4932.YER020W	4932.YJL056C	binding		f	t	151
4932.YER020W	4932.YJL056C	activation	activation	t	t	183
4932.YKR008W	4932.YKR104W	activation	activation	t	t	183
4932.YKR008W	4932.YKR104W	expression		t	f	161
4932.YER169W	4932.YIR013C	reaction		t	t	185
4932.YER169W	4932.YIR013C	binding		f	f	188
4932.YER169W	4932.YIR013C	activation	activation	t	t	185
4932.YER169W	4932.YIR013C	expression	inhibition	t	t	183
4932.YFR028C	4932.YNL098C	activation	activation	t	t	183
4932.YFR028C	4932.YNL098C	expression		t	f	161
4932.YBR118W	4932.YOL120C	reaction		t	t	258
4932.YBR118W	4932.YOL120C	catalysis		t	t	240
4932.YBR118W	4932.YOL120C	binding		f	t	258
4932.YKL193C	4932.YML078W	binding		f	f	200
4932.YKL193C	4932.YML078W	reaction		t	t	200
4932.YKL193C	4932.YML078W	catalysis		t	t	200
4932.YKL193C	4932.YML078W	expression	inhibition	t	f	157
4932.YHR004C	4932.YPR187W	reaction		t	t	382
4932.YHR004C	4932.YPR187W	catalysis		t	f	382
4932.YHR004C	4932.YPR187W	binding		f	f	382
4932.YBL076C	4932.YER087W	binding		f	f	317
4932.YDR447C	4932.YLR325C	reaction		t	t	630
4932.YDR447C	4932.YLR325C	binding		f	t	630
4932.YDR447C	4932.YLR325C	catalysis		t	f	630
4932.YBL037W	4932.YEL069C	binding		f	t	900
4932.YLR291C	4932.YPL237W	activation	activation	f	f	825
4932.YLR291C	4932.YPL237W	binding		f	t	912
4932.YLR291C	4932.YPL237W	reaction		t	f	912
4932.YLR291C	4932.YPL237W	catalysis		t	t	912
4932.YGR217W	4932.YJL093C	binding		f	t	617
4932.YGR217W	4932.YJL093C	activation	activation	f	f	758
4932.YGR217W	4932.YJL093C	reaction		t	f	187
4932.YKL171W	4932.YLR310C	catalysis		t	f	188
4932.YKL171W	4932.YLR310C	binding		f	t	188
4932.YKL171W	4932.YLR310C	activation	activation	f	f	188
4932.YKL171W	4932.YLR310C	ptmod		t	t	167
4932.YKL171W	4932.YLR310C	inhibition	inhibition	t	t	185
4932.YKL171W	4932.YLR310C	reaction		t	t	188
4932.YAR073W	4932.YJL164C	binding		f	t	188
4932.YCL024W	4932.YGR059W	binding		f	f	654
4932.YPL026C	4932.YPR200C	ptmod		t	t	181
4932.YPL026C	4932.YPR200C	binding		f	f	181
4932.YPL026C	4932.YPR200C	expression	inhibition	t	t	161
4932.YPL026C	4932.YPR200C	catalysis		t	t	187
4932.YKR014C	4932.YNL098C	reaction		t	t	169
4932.YKR014C	4932.YNL098C	binding		f	f	169
4932.YKR014C	4932.YNL098C	ptmod		t	f	161
4932.YGL116W	4932.YNL261W	catalysis		t	t	250
4932.YCR052W	4932.YGR052W	activation	activation	t	t	187
4932.YGL031C	4932.YOR063W	binding		f	f	961
4932.YGL031C	4932.YOR063W	catalysis		t	t	961
4932.YGL031C	4932.YOR063W	reaction		t	t	961
4932.YER103W	4932.YOR133W	catalysis		t	f	295
4932.YER103W	4932.YOR133W	binding		f	t	295
4932.YER103W	4932.YOR133W	reaction		f	f	295
4932.YGR056W	4932.YIL131C	inhibition	inhibition	t	t	183
4932.YGR056W	4932.YIL131C	expression	inhibition	t	t	157
4932.YGR056W	4932.YIL131C	binding		f	t	185
4932.YGR056W	4932.YIL131C	activation	activation	t	t	183
4932.YGR056W	4932.YIL131C	ptmod		t	t	187
4932.YGL254W	4932.YMR042W	activation	activation	t	t	161
4932.YGL254W	4932.YMR042W	expression		t	f	159
4932.YGL254W	4932.YMR042W	binding		f	f	202
4932.YKR094C	4932.YNL098C	catalysis		t	f	904
4932.YKR094C	4932.YNL098C	reaction		f	f	904
4932.YBL016W	4932.YDL047W	binding		f	f	169
4932.YBL016W	4932.YDL047W	catalysis		t	t	169
4932.YBL016W	4932.YDL047W	inhibition	inhibition	f	t	169
4932.YBL016W	4932.YDL047W	reaction		f	f	169
4932.YKL104C	4932.YLR363C	binding		f	f	190
4932.YGL043W	4932.YJL138C	reaction		t	t	172
4932.YGL043W	4932.YJL138C	catalysis		t	t	172
4932.YGL043W	4932.YJL138C	binding		f	t	172
4932.YGL035C	4932.YOL128C	activation	activation	t	t	181
4932.YGL035C	4932.YOL128C	ptmod		t	f	181
4932.YGL035C	4932.YOL128C	catalysis		t	f	188
4932.YGL035C	4932.YOL128C	binding		f	f	153
4932.YGL035C	4932.YOL128C	expression	inhibition	t	t	181
4932.YBR237W	4932.YNR011C	catalysis		t	t	323
4932.YBR237W	4932.YNR011C	binding		f	t	323
4932.YBR237W	4932.YNR011C	reaction		t	t	323
4932.YDR096W	4932.YOL012C	catalysis		t	f	914
4932.YDR096W	4932.YOL012C	binding		f	t	915
4932.YDR096W	4932.YOL012C	reaction		t	f	914
4932.YER129W	4932.YGL158W	activation	activation	t	t	187
4932.YER129W	4932.YGL158W	ptmod		t	t	185
4932.YML078W	4932.YMR235C	activation	activation	t	t	573
4932.YML078W	4932.YMR235C	reaction		t	t	629
4932.YML078W	4932.YMR235C	catalysis		t	f	629
4932.YML078W	4932.YMR235C	binding		f	f	631
4932.YDR394W	4932.YPR204W	reaction		f	f	185
4932.YDR394W	4932.YPR204W	binding		f	t	185
4932.YDR005C	4932.YOR061W	binding		f	f	524
4932.YNL102W	4932.YOR144C	catalysis		t	f	206
4932.YNL102W	4932.YOR144C	binding		f	t	575
4932.YNL102W	4932.YOR144C	reaction		t	f	575
4932.YLR325C	4932.YPR166C	catalysis		t	t	475
4932.YLR325C	4932.YPR166C	binding		f	t	475
4932.YLR325C	4932.YPR166C	reaction		t	t	475
4932.YAL025C	4932.YGR103W	binding		f	f	368
4932.YLR061W	4932.YOL120C	catalysis		t	t	955
4932.YLR061W	4932.YOL120C	binding		f	t	955
4932.YLR061W	4932.YOL120C	reaction		t	t	955
4932.YDR064W	4932.YPL237W	reaction		t	f	961
4932.YDR064W	4932.YPL237W	binding		f	t	961
4932.YDR064W	4932.YPL237W	activation	activation	t	f	426
4932.YDR458C	4932.YNL189W	binding		f	t	524
4932.YDR212W	4932.YER103W	catalysis		t	f	185
4932.YDR212W	4932.YER103W	binding		f	t	189
4932.YDR212W	4932.YER103W	reaction		f	f	185
4932.YGR232W	4932.YNL290W	reaction		f	f	183
4932.YGR232W	4932.YNL290W	catalysis		t	t	183
4932.YGR232W	4932.YNL290W	binding		f	t	183
4932.YOR353C	4932.YPL184C	catalysis		t	f	188
4932.YOR353C	4932.YPL184C	binding		f	t	188
4932.YOR353C	4932.YPL184C	reaction		t	f	188
4932.YDL191W	4932.YGR148C	binding		f	f	570
4932.YDL191W	4932.YGR148C	catalysis		t	t	573
4932.YDL191W	4932.YGR148C	reaction		t	t	573
4932.YDL209C	4932.YER172C	binding		f	t	968
4932.YDL209C	4932.YER172C	reaction		f	f	240
4932.YDL209C	4932.YER172C	catalysis		t	f	240
4932.YKL135C	4932.YNL307C	activation	activation	t	t	187
4932.YKL135C	4932.YNL307C	binding		f	f	188
4932.YGL171W	4932.YOR048C	catalysis		t	f	928
4932.YHR026W	4932.YKL016C	catalysis		t	f	434
4932.YHR026W	4932.YKL016C	binding		f	f	954
4932.YHR026W	4932.YKL016C	reaction		t	f	434
4932.YCL024W	4932.YKR090W	reaction		t	t	211
4932.YCL024W	4932.YKR090W	ptmod		t	t	187
4932.YCL024W	4932.YKR090W	binding		f	t	212
4932.YCL024W	4932.YKR090W	catalysis		t	t	211
4932.YCL024W	4932.YKR090W	activation	activation	t	t	185
4932.YJL111W	4932.YOR212W	reaction		t	t	902
4932.YJL111W	4932.YOR212W	binding		f	f	902
4932.YER177W	4932.YFR028C	binding		f	t	251
4932.YGL129C	4932.YLR439W	reaction		t	f	274
4932.YGL129C	4932.YLR439W	binding		f	t	274
4932.YGL129C	4932.YLR439W	catalysis		t	f	274
4932.YBR282W	4932.YOR150W	catalysis		t	f	779
4932.YBR282W	4932.YOR150W	binding		f	t	779
4932.YBR282W	4932.YOR150W	reaction		t	f	779
4932.YDR447C	4932.YOR234C	catalysis		t	f	570
4932.YDR447C	4932.YOR234C	binding		f	t	941
4932.YDR447C	4932.YOR234C	reaction		t	f	570
4932.YBR214W	4932.YOR101W	activation	activation	t	t	183
4932.YBR214W	4932.YOR101W	catalysis		t	t	237
4932.YBR214W	4932.YOR101W	binding		f	f	187
4932.YER111C	4932.YMR136W	ptmod		t	t	161
4932.YER111C	4932.YMR136W	expression		t	t	153
4932.YER111C	4932.YMR136W	activation	activation	t	t	183
4932.YDR041W	4932.YNL302C	reaction		t	t	428
4932.YDR041W	4932.YNL302C	binding		f	f	428
4932.YDR041W	4932.YNL302C	catalysis		t	t	428
4932.YBL002W	4932.YOL068C	catalysis		t	f	905
4932.YBL002W	4932.YOL068C	binding		f	t	905
4932.YMR139W	4932.YPR165W	binding		f	t	188
4932.YMR139W	4932.YPR165W	activation	activation	t	t	188
4932.YMR139W	4932.YPR165W	inhibition	inhibition	f	t	187
4932.YMR139W	4932.YPR165W	catalysis		t	t	188
4932.YMR139W	4932.YPR165W	expression	inhibition	t	t	181
4932.YMR139W	4932.YPR165W	reaction		t	t	188
4932.YMR139W	4932.YPR165W	ptmod		t	f	181
4932.YKL170W	4932.YOR369C	reaction		t	t	595
4932.YKL170W	4932.YOR369C	catalysis		t	t	595
4932.YKL170W	4932.YOR369C	binding		f	f	595
4932.YKL062W	4932.YLR305C	binding		f	t	181
4932.YKL062W	4932.YLR305C	activation	activation	t	f	181
4932.YKL062W	4932.YLR305C	ptmod		t	f	151
4932.YDL137W	4932.YOR327C	activation	activation	t	t	183
4932.YDL137W	4932.YOR327C	reaction		t	t	189
4932.YDL137W	4932.YOR327C	catalysis		t	f	188
4932.YDL137W	4932.YOR327C	binding		f	f	189
4932.YJL034W	4932.YOL123W	binding		f	t	901
4932.YJL034W	4932.YOL123W	reaction		f	f	901
4932.YDR021W	4932.YGL030W	reaction		t	t	910
4932.YDR021W	4932.YGL030W	binding		f	t	910
4932.YDR021W	4932.YGL030W	catalysis		t	f	910
4932.YKL170W	4932.YOR373W	binding		f	f	153
4932.YBR065C	4932.YLR216C	binding		f	f	616
4932.YBR065C	4932.YLR216C	reaction		f	f	616
4932.YBR065C	4932.YLR216C	catalysis		t	t	390
4932.YIL095W	4932.YLR371W	reaction		t	t	150
4932.YIL095W	4932.YLR371W	catalysis		t	t	150
4932.YIL095W	4932.YLR371W	binding		f	t	150
4932.YBR170C	4932.YLR397C	catalysis		t	f	623
4932.YBR170C	4932.YLR397C	binding		f	t	623
4932.YBR170C	4932.YLR397C	reaction		f	f	623
4932.YFR023W	4932.YOL139C	reaction		f	f	478
4932.YFR023W	4932.YOL139C	binding		f	t	478
4932.YAL017W	4932.YDL155W	expression		t	t	150
4932.YAL017W	4932.YDL155W	binding		f	t	185
4932.YAL017W	4932.YDL155W	activation	activation	t	f	183
4932.YDL083C	4932.YDR462W	reaction		f	f	482
4932.YDL083C	4932.YDR462W	binding		f	f	482
4932.YDL083C	4932.YDR462W	catalysis		t	t	482
4932.YIL045W	4932.YJR059W	binding		f	f	183
4932.YIL045W	4932.YJR059W	activation	activation	t	f	183
4932.YDR247W	4932.YNL077W	binding		f	f	183
4932.YDR247W	4932.YNL077W	reaction		t	f	181
4932.YMR146C	4932.YMR188C	reaction		f	f	482
4932.YMR146C	4932.YMR188C	binding		f	t	482
4932.YAL035W	4932.YGR085C	reaction		f	f	295
4932.YAL035W	4932.YGR085C	binding		f	f	295
4932.YAL005C	4932.YBR160W	ptmod		t	f	433
4932.YAL005C	4932.YBR160W	binding		f	t	183
4932.YHR128W	4932.YPR068C	activation	activation	t	t	188
4932.YHR128W	4932.YPR068C	inhibition	inhibition	t	f	188
4932.YHR128W	4932.YPR068C	binding		f	f	181
4932.YHR128W	4932.YPR068C	reaction		t	t	282
4932.YDR373W	4932.YPL239W	inhibition	inhibition	f	f	188
4932.YDR373W	4932.YPL239W	catalysis		t	f	181
4932.YDR373W	4932.YPL239W	activation	activation	f	f	188
4932.YDR373W	4932.YPL239W	binding		f	t	187
4932.YDR373W	4932.YPL239W	ptmod		t	f	183
4932.YGR034W	4932.YLR448W	reaction		t	f	955
4932.YGR034W	4932.YLR448W	binding		f	t	955
4932.YGR034W	4932.YLR448W	catalysis		t	f	955
4932.YEL056W	4932.YPL209C	binding		f	t	263
4932.YGL163C	4932.YPR015C	binding		f	f	181
4932.YGL163C	4932.YPR015C	activation	activation	t	t	175
4932.YBL021C	4932.YEL056W	inhibition	inhibition	t	t	188
4932.YBL021C	4932.YEL056W	binding		f	f	226
4932.YBL021C	4932.YEL056W	catalysis		t	t	224
4932.YBL021C	4932.YEL056W	reaction		t	t	226
4932.YDR026C	4932.YER028C	reaction		f	f	188
4932.YDR026C	4932.YER028C	inhibition	inhibition	t	f	181
4932.YDR026C	4932.YER028C	expression	inhibition	t	f	157
4932.YDR026C	4932.YER028C	binding		f	f	188
4932.YDR026C	4932.YER028C	activation	activation	t	t	181
4932.YDR026C	4932.YER028C	catalysis		t	t	188
4932.YDL140C	4932.YML098W	reaction		t	t	908
4932.YDL140C	4932.YML098W	binding		f	t	908
4932.YDL140C	4932.YML098W	catalysis		t	t	908
4932.YHL015W	4932.YPL198W	reaction		f	f	961
4932.YHL015W	4932.YPL198W	binding		f	f	961
4932.YHL015W	4932.YPL198W	catalysis		t	t	961
4932.YDR335W	4932.YOR185C	catalysis		t	f	959
4932.YDR335W	4932.YOR185C	binding		f	t	959
4932.YDR335W	4932.YOR185C	reaction		t	f	959
4932.YER165W	4932.YGL031C	catalysis		t	t	905
4932.YER165W	4932.YGL031C	binding		f	t	905
4932.YER165W	4932.YGL031C	reaction		t	t	905
4932.YKL062W	4932.YOR326W	binding		f	f	156
4932.YMR183C	4932.YNL304W	binding		f	t	181
4932.YDL097C	4932.YIL075C	binding		f	t	975
4932.YOL111C	4932.YOR233W	binding		f	t	188
4932.YOL111C	4932.YOR233W	reaction		f	f	188
4932.YOL111C	4932.YOR233W	catalysis		t	f	188
4932.YHR214C-C	4932.YML040W	binding		f	t	433
4932.YGL254W	4932.YLR399C	reaction		t	t	183
4932.YGL254W	4932.YLR399C	binding		f	t	188
4932.YGL254W	4932.YLR399C	activation	activation	t	f	173
4932.YGL254W	4932.YLR399C	inhibition	inhibition	t	t	173
4932.YHL001W	4932.YPR080W	reaction		t	t	173
4932.YHL001W	4932.YPR080W	catalysis		t	t	173
4932.YHL001W	4932.YPR080W	binding		f	t	173
4932.YNL209W	4932.YNL307C	binding		f	t	185
4932.YNL209W	4932.YNL307C	reaction		t	t	181
4932.YDL208W	4932.YPR132W	reaction		t	t	221
4932.YDL208W	4932.YPR132W	binding		f	f	221
4932.YDL208W	4932.YPR132W	catalysis		t	t	221
4932.YDL077C	4932.YDL143W	binding		f	t	157
4932.YOR259C	4932.YOR396W	reaction		f	f	185
4932.YOR259C	4932.YOR396W	binding		f	t	185
4932.YBR118W	4932.YKL056C	binding		f	f	187
4932.YGR028W	4932.YLR167W	reaction		t	t	189
4932.YGR028W	4932.YLR167W	binding		f	t	189
4932.YGR028W	4932.YLR167W	catalysis		t	f	189
4932.YKR057W	4932.YPR166C	catalysis		t	t	345
4932.YKR057W	4932.YPR166C	binding		f	f	345
4932.YKR057W	4932.YPR166C	reaction		t	t	345
4932.YGL035C	4932.YHR099W	ptmod		t	f	151
4932.YGL035C	4932.YHR099W	activation	activation	t	f	181
4932.YGL035C	4932.YHR099W	expression	inhibition	t	t	165
4932.YGL035C	4932.YHR099W	binding		f	f	187
4932.YEL061C	4932.YPR013C	activation	activation	f	f	188
4932.YEL061C	4932.YPR013C	binding		f	t	188
4932.YKL010C	4932.YKL059C	catalysis		t	t	915
4932.YKL010C	4932.YKL059C	reaction		t	f	915
4932.YBR189W	4932.YGL135W	reaction		f	f	573
4932.YBR189W	4932.YGL135W	binding		f	f	902
4932.YBR189W	4932.YGL135W	catalysis		t	t	573
4932.YDR517W	4932.YLR210W	ptmod		t	f	187
4932.YDR517W	4932.YLR210W	catalysis		t	f	223
4932.YDR517W	4932.YLR210W	activation	activation	t	f	223
4932.YBR010W	4932.YBR279W	ptmod		t	f	549
4932.YFR031C-A	4932.YJR145C	reaction		t	t	573
4932.YFR031C-A	4932.YJR145C	binding		f	f	898
4932.YFR031C-A	4932.YJR145C	catalysis		t	t	573
4932.YDR283C	4932.YPL240C	binding		f	t	454
4932.YLR153C	4932.YMR223W	binding		f	f	152
4932.YER028C	4932.YFR030W	expression		t	t	167
4932.YER028C	4932.YFR030W	activation	activation	t	t	167
4932.YER028C	4932.YFR030W	inhibition	inhibition	t	t	183
4932.YOR326W	4932.YPR055W	catalysis		t	t	229
4932.YOR326W	4932.YPR055W	binding		f	t	188
4932.YDR524C	4932.YJR059W	reaction		t	f	187
4932.YDR524C	4932.YJR059W	catalysis		t	t	187
4932.YDR524C	4932.YJR059W	ptmod		t	f	156
4932.YDR524C	4932.YJR059W	binding		f	t	187
4932.YGL059W	4932.YMR104C	activation	activation	t	t	188
4932.YGL059W	4932.YMR104C	ptmod		t	t	187
4932.YEL002C	4932.YMR149W	reaction		f	f	603
4932.YEL002C	4932.YMR149W	binding		f	t	994
4932.YJR127C	4932.YMR233W	binding		f	f	183
4932.YJR127C	4932.YMR233W	activation	activation	t	f	183
4932.YKL171W	4932.YMR033W	binding		f	f	188
4932.YKL171W	4932.YMR033W	activation	activation	t	f	181
4932.YDR096W	4932.YPR119W	reaction		t	t	181
4932.YDR096W	4932.YPR119W	ptmod		f	f	188
4932.YDR096W	4932.YPR119W	inhibition	inhibition	t	t	181
4932.YDR096W	4932.YPR119W	expression		t	f	152
4932.YDR096W	4932.YPR119W	catalysis		t	t	181
4932.YDR096W	4932.YPR119W	activation	activation	t	t	181
4932.YGR166W	4932.YPR042C	binding		f	t	159
4932.YJL005W	4932.YKL173W	binding		f	f	195
4932.YJL005W	4932.YKL173W	catalysis		t	t	195
4932.YJL005W	4932.YKL173W	reaction		t	t	195
4932.YGL103W	4932.YPL012W	binding		f	t	772
4932.YFL039C	4932.YFR014C	binding		f	t	181
4932.YKL003C	4932.YML009C	binding		f	f	517
4932.YKL003C	4932.YML009C	catalysis		t	t	517
4932.YKL003C	4932.YML009C	reaction		t	t	517
4932.YDR337W	4932.YHR010W	catalysis		t	f	226
4932.YDR337W	4932.YHR010W	binding		f	t	226
4932.YDR337W	4932.YHR010W	reaction		t	f	226
4932.YDL155W	4932.YPR108W	catalysis		t	f	923
4932.YDL155W	4932.YPR108W	binding		f	t	188
4932.YDL143W	4932.YOR353C	binding		f	f	185
4932.YDL143W	4932.YOR353C	activation	activation	f	f	188
4932.YDL143W	4932.YOR353C	ptmod		t	f	156
4932.YER074W	4932.YMR194W	binding		f	t	570
4932.YER074W	4932.YMR194W	reaction		f	f	570
4932.YER074W	4932.YMR194W	catalysis		t	f	570
4932.YLR029C	4932.YLR075W	reaction		t	t	630
4932.YLR029C	4932.YLR075W	catalysis		t	t	630
